counterparty_id,counterparty_name,domicile,lei_code,onboarded_date,relationship_manager,credit_limit_usd,internal_rating,_true_a_id,_match_type
CP-001038,Sanchez L.L.C. Capital,SE,S20F00E51T2KLAUIAI20,2012-04-15,Donald Reynolds,81160672,3A,ENT-002192,matched
CP-005471,"Daniels, Adkins and Brown corp",US,R5XQ00T4P501NOUHTC74,2012-03-04,Jordan Lucas,82286427,NR,ENT-000075,matched
CP-004428,Ware-Pope A.G.,ES,,2017-07-08,Michael Flowers,10663577,3A,ENT-007480,matched
CP-003838,Smith-Smith llc,JP,,2021-06-22,Ana Fox,13454874,NR,ENT-009758,matched
CP-002439,Johnson inc Holdings,BE,ZFCQ00TI8IYUFJIG0110,2013-07-11,Sara Campbell MD,6807152,2A,ENT-005792,matched
CP-008747,"Whitney,",DE,,2011-11-24,Nicole Anderson,79961711,2B,ENT-002397,ambiguous
CP-007816,Mcdaniel,DE,,2013-11-10,Oscar Warren,85862917,1B,ENT-003251,ambiguous
CP-007560,Brown LLC,SG,,2014-10-14,Christine Smith,40635547,1B,ENT-001461,ambiguous
CP-002585,"Huang, Ford and Olsen Cap.",FR,BYNC00S5834BK6DHX135,2011-08-11,Donald Ward,83981138,3A,ENT-001732,matched
CP-000124,Diaz-Green hldgs,ES,,2015-04-07,Sarah Brown,74757718,2B,ENT-001496,matched
CP-007463,Adkins,CA,,2012-12-17,Jermaine Brown,32598275,NR,ENT-001394,ambiguous
CP-005806,Bowers Limited Inc,JP,,2016-10-05,Raymond Ford,8818195,2B,ENT-004677,matched
CP-004613,"Perry, May and Liu",DK,XLW800BDTLFDF1EBZ726,2011-02-06,Leslie Kelley,13135489,3B,ENT-003539,matched
CP-004641,Collier-Haney Hldg,ES,WTNK002FVO6KWTVHIB97,2016-12-03,James Lane,35004388,2B,ENT-009432,matched
CP-001325,"Delgado, Ward and Kennedy & Co",AT,QT0Y00JYJ321RN22R715,2014-10-29,Brianna Tucker,44581149,NR,ENT-002363,matched
CP-007991,Ward,SG,,2019-06-16,John Burke,62430731,2B,ENT-008900,ambiguous
CP-009931,Martin Inc Holdings,AT,,2017-12-20,William Davis,77803577,1A,,unmatched
CP-003985,"Obrien, Herrera and Gutierrez",DE,,2021-09-18,David Lee,85205590,1B,ENT-006690,matched
CP-009779,Mata Group Corp,ES,K0LG00YDQZWFW6UY5J71,2022-08-30,Nicole Ware,31258080,2B,,unmatched
CP-004818,Smith Inc Corp.,AU,9NLM006595RFLJM3KA28,2022-08-05,Patrick Davis,37804929,3B,ENT-003902,matched
CP-006529,"Lee, Dominguez and Mosley AB",NO,S63L00C6P0DRQFVFA570,2017-11-14,Thomas Hughes,57266522,NR,ENT-001904,matched
CP-002096,Maddox-Mullins Cap,NO,,2017-01-15,Mark Brock,91626120,3A,ENT-001599,matched
CP-008103,Chapman Group,GB,,2017-03-24,Pamela Martin,35481770,3A,ENT-001697,ambiguous
CP-005455,Morgan-Rodriguez B.V.,SG,,2018-02-25,Luis Levine,46471550,3A,ENT-002035,matched
CP-004742,Hoffman-Webb Grp,DK,T779003FBR1YVFNF6Y44,2015-12-24,Deborah Norton,88391692,NR,ENT-003660,matched
CP-002020,Hoffman ltd. Ltd,GB,VI2500BZT0U1M8O5Q775,2014-09-02,Amanda Jones,80361272,NR,ENT-003268,matched
CP-007498,Preston-Harper Group,US,,2011-05-30,Elizabeth Chase,79393726,3A,ENT-002088,ambiguous
CP-009858,Mccall Ltd Capital,GB,,2019-02-06,Justin Rice,40467705,NR,,unmatched
CP-004402,"Rivera, Martinez and Richardson ag",DE,,2012-04-11,Jennifer Morris,79142191,1A,ENT-000500,matched
CP-004640,Rhodes-Rosario SRL,JP,F45X000LEY2WZ6DDY657,2017-09-25,William Montes,55397386,3A,ENT-002042,matched
CP-007142,"Gamble,",CA,,2012-01-30,Mr. Gary Arroyo II,96683452,NR,ENT-003134,ambiguous
CP-006424,Roth Group Inc.,US,RO6K002HQ2TU7BQ2FR67,2018-03-16,Jennifer Schmidt,62521064,3A,ENT-007147,matched
CP-009312,Dominguez Inc Holdings,BE,,2023-02-28,William Hill,14977723,3B,,unmatched
CP-009285,Blankenship-Lewis Partners,HK,,2022-10-07,Charles Rodriguez,70908432,2B,,unmatched
CP-007729,"Larson,",LU,,2022-04-09,Laura Mejia,57856057,1B,ENT-003978,ambiguous
CP-005628,"Williams, Nielsen and Ray S.A.",FR,,2020-06-25,Reginald Walker,32865648,2B,ENT-009528,matched
CP-004778,"hernandez, cole and watson corp",IT,6YJM00K3TGMALWVMB041,2018-08-14,Terry Hamilton,25632358,3B,ENT-000517,matched
CP-000529,"Taylor, Hogan and",NL,LWN400F2JW8B1AA8Y754,2020-05-05,Danielle Stevens,74294410,2A,ENT-009764,matched
CP-001585,Murray GRP Corp,ES,,2021-12-06,Lisa Nguyen,77887777,2A,ENT-005800,matched
CP-004310,Smith LLC corp,US,HV5B003IR24O8QWDN576,2022-03-23,Pamela Lee,54993910,3B,ENT-006250,matched
CP-002809,Guzman llc GmbH,DE,,2012-09-30,Pamela Johnson,14509049,2B,ENT-004305,matched
CP-007967,"Duffy,",DK,,2012-04-10,James Mitchell,4493976,3B,ENT-006196,ambiguous
CP-007701,Montes Group,IT,,2022-08-28,Shannon Solomon,50187179,1A,ENT-004905,ambiguous
CP-007915,"Wagner, Simpson",LU,,2022-10-11,William Thompson,84379536,2A,ENT-000837,ambiguous
CP-009797,Taylor-Hensley Partners,CA,,2010-02-13,Daniel Clark,4987629,NR,,unmatched
CP-002920,"Campos, Scott and Kim G.m.b.H.",ES,,2012-07-10,Melanie Morales,21458406,NR,ENT-009766,matched
CP-009765,"Crane, Anderson and Cooper AB",DK,,2015-03-05,Kristi Watts,21188469,1B,,unmatched
CP-007429,Woods-Hicks AG,SG,,2022-12-01,Denise Walker,15769763,3A,ENT-004046,ambiguous
CP-006640,Petersen-Martinez Hldgs,DK,QGTU00MP1LMCPMVIJ986,2020-02-29,Daniel Andrews,33972335,1B,ENT-003365,matched
CP-002109,Stewart-Obrien saS,FR,7G7V000IKP9FA1BJEM18,2016-10-19,Tiffany Davis,54800315,NR,ENT-005033,matched
CP-004709,Harvey-Gillespie gmbh,AT,,2018-09-22,Taylor Howe,29316439,2B,ENT-004582,matched
CP-009571,Johnson Ltd Holdings,AT,8FWH00LO534AOU1RZ665,2017-03-29,Brandi Anderson,33001671,3A,,unmatched
CP-009540,Nelson Inc & Co,LU,,2020-06-01,Michael Lowery,99469805,NR,,unmatched
CP-000431,Hill GRP Group,US,WA7S00LKD4QJD7B52X61,2020-02-18,Sharon Butler,24676989,3A,ENT-001099,matched
CP-005992,Ramos-Baker G.m.b.H.,ES,,2018-11-22,David Nelson,52881927,3B,ENT-006112,matched
CP-004204,Myers-Wilkerson ltd.,ES,NT5N00HEGJ49KQFCQ768,2014-06-05,Rachel Lawrence,78344659,NR,ENT-005152,matched
CP-007798,"Cruz,",IT,,2015-09-07,Daniel King,72455028,NR,ENT-001810,ambiguous
CP-008385,Edwards-Winters,DK,,2015-04-27,Michael Jones,46869741,2A,ENT-008555,ambiguous
CP-008159,Anderson,CH,,2023-04-22,Lisa James,42585328,1A,ENT-004377,ambiguous
CP-000494,Romero-Snyder Ptnrs,GB,XYMX00DDSZTU8HV7LI63,2016-06-11,Matthew Sanders,4673351,3A,ENT-009160,matched
CP-007586,Lee,FR,,2016-04-04,Derek Stephens,74273541,3A,ENT-009053,ambiguous
CP-002719,"Becker, Murphy and Patel AB",SE,ZG2P00HH1HHLZ86V6W65,2023-06-16,Amanda Davidson,16831929,1A,ENT-005325,matched
CP-005254,"Adams, Smith and Wright Hldg",NL,,2021-02-16,Robert Ramsey,45600737,1A,ENT-005546,matched
CP-006018,"Mitchell, Dunn and Porter",NO,,2011-10-14,Amy Crawford,80428764,NR,ENT-007799,matched
CP-009949,Molina Group GmbH,JP,,2021-11-30,Steven Mccoy,89892395,1B,,unmatched
CP-009900,"Frye, Nelson and Stanley Group",SE,,2012-08-14,Donald White,14591309,3A,,unmatched
CP-004609,"Rios, Garcia and Harvey",DK,FIYZ003KQJYG8IRCPW14,2019-06-30,Edward Clark,23880143,3B,ENT-001318,matched
CP-003437,Gonzalez-Mccarthy grp.,NL,,2016-12-18,Allen Harris,50458583,2A,ENT-002972,matched
CP-001184,King llc GmbH,CH,,2017-09-18,James Watson,76050978,NR,ENT-009583,matched
CP-007818,Knox,HK,,2014-04-01,Jennifer Ramirez,51978809,2A,ENT-005884,ambiguous
CP-009952,Fuentes-Jackson Holdings,SG,,2011-10-04,Steven Mitchell,97661973,3B,,unmatched
CP-007650,Johnston Inc,NO,,2021-08-21,Richard Gonzales,98724831,1B,ENT-004149,ambiguous
CP-008331,"Wolf, Allen",IE,,2011-02-07,Brian Richard,30351405,2A,ENT-003714,ambiguous
CP-008201,"Lynch, Rodriguez",CA,,2019-07-13,Alejandra Mcdonald,17612805,3B,ENT-009735,ambiguous
CP-009982,"Torres, Santos and Fox Limited",LU,MARE0097WW1VYU2QYC16,2020-03-26,Adrian Carroll,99882050,1B,,unmatched
CP-006877,"Curtis, Giles and Jones Hldg",BE,,2015-04-03,Harold Kelley,24273016,NR,ENT-005283,matched
CP-009512,Ferguson-Warner Holdings,NL,,2011-07-11,Michelle Jones,52642995,NR,,unmatched
CP-003387,Ritter and Sons hldgs,AU,16WU008AOAXY4JJUTX89,2014-07-30,Mr. Christopher Martin,60286256,NR,ENT-009457,matched
CP-007264,King-Watson Corp,ES,,2016-02-15,Lynn Poole,82970986,1B,ENT-008298,ambiguous
CP-000647,"Harrison, Russell and Allen & Co",CH,H7DU00CK8JR3OSVFBL92,2020-07-30,Robert Brown,46108875,1B,ENT-005074,matched
CP-002739,"Washington, Hardy and Bray",CH,,2022-07-30,Jennifer Chen,35185996,3B,ENT-000214,matched
CP-006501,Sloan-Lynch A.G.,JP,ROWV002QCN99OKRDGO67,2013-07-26,Kelly Jones,68940200,2A,ENT-004862,matched
CP-001879,Franklin-King Grp,DE,UT0P00SELH600GZ8HC13,2014-10-16,Linda Reed,4073753,1A,ENT-009994,matched
CP-003134,"Nelson, Clarke and Schneider S.A.S",ES,,2014-12-21,Patricia Delacruz,93880104,NR,ENT-002128,matched
CP-007712,"Martinez,",AT,,2020-09-09,Martha Patrick,82436012,3B,ENT-005630,ambiguous
CP-004515,Hines Plc SA,AU,IQ6R00L7PAINWNY5TN90,2022-11-05,Angela Berger,81892186,1B,ENT-003785,matched
CP-008199,Irwin-Ortega,BE,,2021-01-05,Edward Cook,23438559,1A,ENT-006449,ambiguous
CP-006627,Lynn Group Inc.,CA,,2022-05-13,Kimberly Williams,36912238,2A,ENT-005333,matched
CP-008267,Paul Ltd,LU,,2013-04-12,Ryan Rodriguez,81663541,3A,ENT-003892,ambiguous
CP-004085,Armstrong-Young AB,ES,52DY00739KQ5F7UXKE78,2022-01-10,Ronnie Price,94302511,1B,ENT-001063,matched
CP-003361,Baldwin plc GmbH,CA,OPDJ00JISLJA1UWPAU74,2019-04-27,Robert Ford,18594449,1A,ENT-004177,matched
CP-007805,Wong Inc,DK,,2021-11-11,Jeffrey Beck,91833479,2B,ENT-008411,ambiguous
CP-007472,Figueroa-Stanley,IE,,2011-05-29,Thomas Moses,8877207,2B,ENT-007269,ambiguous
CP-008933,"Maddox,",AT,,2021-01-24,Jennifer Farmer,26173209,1B,ENT-006751,ambiguous
CP-007994,"Martinez, Richardson",ES,,2014-12-15,Jared Miller,84676700,2B,ENT-000325,ambiguous
CP-003972,James Grp,HK,2D5400I3QK2IAGL58K92,2012-01-07,Jeffrey Acevedo,91048097,NR,ENT-000016,matched
CP-002152,"Salas, Nelson and Caldwell",AT,,2014-02-12,Ryan Schultz,62088700,2B,ENT-008558,matched
CP-000111,Peck-Anderson AB,NO,931K0026GFXAMHV1F095,2018-02-28,Jasmine Johnston,69695463,2B,ENT-000908,matched
CP-009702,Patterson-Fitzgerald SA,AU,G4A000H197IWOQEQQ711,2020-12-16,Lisa Brown,16999722,3B,,unmatched
CP-005088,Moreno-Sullivan Inc.,US,850X00W6RB60YM6H1W19,2019-07-27,Emily Lyons,64389034,3B,ENT-005854,matched
CP-000021,Taylor Plc Holdings,BE,,2018-08-20,Stacy Mcguire,73608828,1B,ENT-000963,matched
CP-007541,"Brooks, Lam",SE,,2019-07-20,Candace Hamilton DVM,24163105,NR,ENT-000050,ambiguous
CP-009342,Martin-Davis NV,CA,,2018-12-31,Yolanda Roy,64141192,2B,,unmatched
CP-004685,"Haynes, Mcbride and Gutierrez Hldg",DE,8HWE002C7MV5NLZL7H86,2015-07-10,Laura Zimmerman,23249605,1B,ENT-001424,matched
CP-004686,Collins inc Holdings,BE,I1C900AAHMDDOMNZPM88,2021-04-30,Christie Barber,31106153,1B,ENT-005697,matched
CP-000137,"Fisher, Mueller and",FR,2MCV00OQAMC9C6Q4GF10,2018-04-20,Mary Williams,90129684,3B,ENT-009934,matched
CP-003126,"Day, Dennis and Williamson ag",ES,R9I200C1LNDVGNIC6264,2022-05-09,Crystal Morrow,74216370,2B,ENT-006481,matched
CP-006189,Terry-Archer L.L.C.,HK,,2015-01-18,Joshua Banks,32562770,3A,ENT-007508,matched
CP-009361,"Rowland, Hardy and Hayes Holdings",GB,9G970009O6Z2VWVJQH16,2012-09-22,Richard Hogan,46851962,NR,,unmatched
CP-003626,Stafford Inc. Inc,JP,,2019-04-02,Mark Dunlap,79465248,1A,ENT-008869,matched
CP-005112,"Perez, Roach and Bailey N.V.",BE,,2013-05-12,Rachael Garcia,75140076,2B,ENT-006992,matched
CP-002326,"Mendez, Bean and Wilson Limited",ES,,2012-02-15,Wanda Perez,11797895,3B,ENT-007012,matched
CP-001330,Mcdaniel Limited AB,DK,XI4Q00XPJ6O8JVMQ0U45,2014-03-28,Andrew Peters,14045365,1B,ENT-008457,matched
CP-000730,flores and sons & co,AT,,2022-12-18,Andrew Erickson,2875099,2B,ENT-001511,matched
CP-005667,"Keith, Johns and Jones Hldg",NL,OD7100PUKCT2QPYTOY64,2019-10-13,Steven Benitez,36904805,NR,ENT-002582,matched
CP-002574,"Reynolds, Baird and Bradley hldgs",DK,,2023-02-16,Michael Ward,38048483,NR,ENT-001785,matched
CP-003706,"Hamilton, Hernandez and Mendoza",FR,,2019-01-22,Theresa Goodwin,1190820,1A,ENT-003030,matched
CP-001344,Schmitt L.L.C. Group,GB,GCL6006T7RLMZ40KYF65,2021-01-14,Debra Smith,69491311,1B,ENT-003984,matched
CP-005422,Schaefer-Scott L.L.C.,IE,GM5M000MGIBBUAPMHH20,2013-05-30,Dr. Whitney Jones,65707722,3A,ENT-007716,matched
CP-003992,"Martin, Kennedy and Chavez S.A.",ES,RGEU004KTARM1ZNF0Z19,2017-08-21,Sean Patterson,87903640,2A,ENT-004825,matched
CP-000185,Ryan-Vasquez grp.,HK,SPX000TPBRWLYU9R1D62,2018-03-23,Phillip Fischer,45251418,1B,ENT-003075,matched
CP-007829,Rhodes-Holland,CH,,2021-03-15,Lisa Romero,34184326,1B,ENT-002315,ambiguous
CP-001108,"Peters, Rios and Roberts Hldgs",SE,4JBL00OKRG63XYOB0F29,2017-01-30,Daniel Harris MD,48470048,2B,ENT-007861,matched
CP-000300,Alvarez-Barker Limited,LU,EVW600XQ3CDNYY15PD79,2017-05-12,Jennifer Roberts,5064491,1A,ENT-003172,matched
CP-000741,Smith-Anderson & Co,ES,,2012-10-21,Elizabeth Lyons,77840376,NR,ENT-004775,matched
CP-009781,Hughes Inc & Partners,IT,,2014-06-14,Dr. Crystal Thomas,59897853,2A,,unmatched
CP-009439,Evans Ltd Holdings,IE,MFWA00ROT2TLVCT4OU49,2019-02-22,Hannah King,23561241,3A,,unmatched
CP-002626,Sandoval-Ferguson Ltd,IT,H5U300VVBQEVFPVU2L95,2014-12-05,Gerald King,83299170,1A,ENT-001574,matched
CP-000093,"Greer, Jacobs and Hernandez P.L.C.",SG,,2013-09-27,Susan Mcdaniel,39167616,1B,ENT-003654,matched
CP-009175,Murray-Conner Capital,HK,A9E700MVMQF4CRYEI798,2021-01-16,James Beard,95906577,3A,,unmatched
CP-001909,Larsen P.L.C.,DK,I5O600QF8SY1VU2AE391,2013-01-03,Kevin Miller,60374726,3A,ENT-003940,matched
CP-003488,"Robles, Baker and Chandler plc",JP,1Q4O00MGFFGT75C74Z41,2015-03-05,Tammy Alexander,93602469,NR,ENT-007838,matched
CP-007811,Barron,CH,,2014-04-23,Cathy Ferguson,21929338,1B,ENT-001039,ambiguous
CP-005939,Johnson-Owens Hldg,BE,,2013-06-02,Erin Mcgrath,70564815,3B,ENT-007667,matched
CP-001612,Sanchez grp. Group,SG,,2022-06-07,Edward Parker,65213898,3B,ENT-002385,matched
CP-005247,Williams-Trevino grp.,DK,,2019-10-26,Michael Ford,99764527,NR,ENT-003143,matched
CP-001125,Miller-Conrad GRP,FR,,2018-01-21,Laura Mendez,42978942,3A,ENT-009890,matched
CP-008557,"Nicholson, Chapman",SG,,2020-09-21,Kathleen Davis,27374387,3B,ENT-007254,ambiguous
CP-008551,Trujillo,CA,,2013-09-02,Kathy Holland,61997158,1B,ENT-008462,ambiguous
CP-002821,Hernandez-Perez & Co,IE,MYNZ0075NPJO0M9RG558,2011-06-14,Andrea Gomez,16023737,2B,ENT-007564,matched
CP-007112,Newton,CH,,2019-11-29,Wesley Simmons,47722534,2A,ENT-001664,ambiguous
CP-003414,Willis and Sons Cap.,DK,,2011-08-12,Daniel Jordan,98111731,3A,ENT-009266,matched
CP-008445,Pacheco-Todd,DE,,2016-12-17,Matthew Hensley,37931905,2A,ENT-004978,ambiguous
CP-008858,"Stevens,",CA,,2013-08-19,Charles Rodriguez,39788833,1A,ENT-009935,ambiguous
CP-003410,"Hall, Vega and Price Hldgs",SE,NH5000ETJSMDKE87AJ15,2011-02-04,Jessica Hernandez,78836036,1B,ENT-001855,matched
CP-008187,"Simmons, Greer",NL,,2017-07-05,Kimberly Rosales,93679586,3A,ENT-009753,ambiguous
CP-000905,"Ellis, Smith and Moore",HK,,2020-07-13,Joshua Arnold,11926974,3A,ENT-003419,matched
CP-003673,Evans-Cannon GRP,BE,,2014-10-26,Julie Huff,79151503,NR,ENT-001500,matched
CP-007642,Jones,ES,,2017-10-25,Valerie Marsh,19427438,2B,ENT-008060,ambiguous
CP-008810,Mcmillan-Martinez &,SG,,2015-04-20,Mr. Ryan Burns,46450864,NR,ENT-002693,ambiguous
CP-008707,Richard Group,SE,,2013-10-30,Kelsey Robertson,98589518,1B,ENT-005888,ambiguous
CP-006701,"Hunter, Parks and Smith bv",LU,FI4P00KUQ5W8KD5PM786,2012-09-16,John Hernandez,90433932,NR,ENT-003819,matched
CP-009899,"Mendoza, Nichols and Huff SRL",JP,4CVG00RFW5PCVO6N5W17,2022-01-22,Deborah Brown,94406895,3B,,unmatched
CP-006585,Wallace plc Partners,SG,E7FR00V977MYAY45YV17,2017-08-15,Amanda Lee,11310864,1B,ENT-009392,matched
CP-001902,"Rubio, Charles and Watson bv",ES,,2018-07-31,Ms. Jennifer Francis,29476716,3B,ENT-001437,matched
CP-008086,Swanson-Anderson,BE,,2021-06-27,Renee Campbell,39304037,2B,ENT-005104,ambiguous
CP-006835,Torres-Miller G.m.b.H.,SG,JPNL00MKMUC8CUAC9R69,2022-05-10,William Jones,44239242,1A,ENT-009262,matched
CP-000873,Harris-Jensen grp.,DE,NP7C00ROW5DRHLM2IU42,2012-05-13,Todd Reyes MD,77547225,NR,ENT-004685,matched
CP-005660,"Briggs, Lutz and Marks Cap.",CH,,2016-07-06,Tiffany Flores,67053654,2B,ENT-005617,matched
CP-005586,Sims-Anderson ltd.,DK,,2022-12-22,Crystal Tucker,40379442,1B,ENT-001487,matched
CP-001132,"Castaneda, Prince and Thomas & Ptrs",HK,Q3HU00ARYQJEBKD17G67,2017-01-25,Amanda Nixon,79982021,1A,ENT-009971,matched
CP-001709,"Villegas, Gaines and Shelton",BE,TVBW00QUVW4DUJRV5B90,2010-07-21,Michael Scott,18693979,2B,ENT-009212,matched
CP-009761,"Cisneros, Cummings and Hardin Holdings",SE,,2010-04-08,Thomas Green,12956398,1B,,unmatched
CP-009010,"Thomas, Horton and Turner Capital",IT,,2021-07-01,Julie Vaughn MD,28937785,2B,,unmatched
CP-000402,Jones plc Capital,DK,,2019-04-17,April Morris,35457336,2A,ENT-002996,matched
CP-005566,Brown-Allen & Ptrs,CA,TEEF00JSN3YZ28C43L98,2013-08-04,Courtney Lewis,24176346,3A,ENT-008103,matched
CP-005023,"Johnson, Stevenson and Lindsey S.A.S",ES,,2019-10-13,Manuel Carter,11101756,1B,ENT-002217,matched
CP-007059,"Fernandez, Johnson",DE,,2017-05-02,Patricia Mcdonald,22476023,1B,ENT-003455,ambiguous
CP-007732,Santos,NL,,2023-05-12,Julie Graves,51004106,1A,ENT-008772,ambiguous
CP-009963,Cooper-Carrillo Capital,FR,OJKH00BO115390U3C892,2012-03-11,Diane Quinn,69762179,3B,,unmatched
CP-007334,Cooper-Price AG,CH,,2013-09-20,Danielle Reynolds,84280626,3A,ENT-008444,ambiguous
CP-003007,Wright GRP AB,JP,,2018-05-20,Jordan Williamson,94060327,1A,ENT-001536,matched
CP-008856,"Mcgee,",ES,,2012-01-24,Bradley Ramos,52665739,2B,ENT-007417,ambiguous
CP-006947,"Thomas, Frye and Johnson ltd.",CA,,2014-11-12,Tommy Bryant,72730807,2B,ENT-009578,matched
CP-006924,Jackson-Lawson & Co,CH,NV6C00J9IO3M25A5PI75,2016-05-30,Kylie Smith,97926905,2B,ENT-000182,matched
CP-007977,"Johnson, Reyes",SG,,2017-05-24,Sherry Braun,68330794,3B,ENT-008942,ambiguous
CP-003599,Beasley ltd. Holdings,NO,OF7U00NAH9RWP1XKG056,2017-04-06,Randy Obrien,94517075,2A,ENT-006960,matched
CP-000306,Johnson Limited Ltd,JP,7TFS00PDLD71MME50115,2011-08-27,Paul Acosta,51436838,3A,ENT-005722,matched
CP-003284,"Washington, Williams and Boyd",ES,UN4M00VMPCJ2K78VAO16,2019-06-07,Amy Maynard,11738658,1B,ENT-005340,matched
CP-006577,Hall-Matthews Hldg,SE,33UD005UOJFZD1LZUP87,2013-10-16,Ashley Brewer,57686537,1B,ENT-002621,matched
CP-006653,Mcdaniel-Jones Grp,CH,,2014-09-10,Amanda Brock,9325305,3A,ENT-009765,matched
CP-001761,Garcia-Myers cap,NO,Q4S3007KCH9EHNZ16B54,2023-01-26,Jodi Golden,35079087,3B,ENT-008615,matched
CP-007361,Hall LLC,NO,,2017-12-16,Mary Fischer,53827713,1A,ENT-007647,ambiguous
CP-004495,"White, Pennington and Smith Corp.",US,FNDR00QJA3DV3D58EN43,2011-09-02,Jeffrey Bates,56161082,3B,ENT-007043,matched
CP-007695,Boyd and,ES,,2018-11-01,Dennis Wood,4302144,1B,ENT-003102,ambiguous
CP-005625,"Berger, Fields and Smith Cap",NO,M4NI00X4R5B92HA6EL60,2020-11-11,John Smith,65625256,2A,ENT-001794,matched
CP-008349,Carney Group,US,,2021-02-17,Casey Bonilla,5681096,3A,ENT-002281,ambiguous
CP-006066,Ray-Faulkner SRL,SG,,2015-02-19,Nicole Gomez,54778334,3A,ENT-002728,matched
CP-008041,Mcguire,GB,,2019-06-02,Nichole Odonnell,5795111,2B,ENT-006714,ambiguous
CP-009610,"Thompson, Mack and Williams NV",LU,,2019-04-12,Christian Day,39431301,2A,,unmatched
CP-001659,Pham and Sons hldgs,NO,4R9T00BB9QGF1MUG7N12,2011-08-01,Brian Walton,48847335,2A,ENT-006816,matched
CP-009591,"Johnson, Johnson and Payne GmbH",AT,,2021-11-21,Michele Lee,33270399,1B,,unmatched
CP-006635,"Riggs, Snyder and Davidson Hldg",HK,EEWL00LKDVAC3WHUJA16,2017-09-26,David Adams,64012446,1B,ENT-003284,matched
CP-000221,"Davidson, Harrington and",AU,,2019-06-23,Stephanie Delgado,40371175,1B,ENT-005787,matched
CP-006690,Harris-Salinas hldgs,GB,,2013-11-16,Michael Phillips,93171659,1B,ENT-009136,matched
CP-003405,Mclean-Gillespie Hldg,DE,NBYW00PEZEU6Q74VPA46,2014-08-02,Sylvia Baker,21025352,NR,ENT-003058,matched
CP-002307,Decker inc Partners,US,7YGF00QNR69MHYYCQA74,2014-09-27,Brian Moore,52498761,1B,ENT-002937,matched
CP-009482,"Lewis, Bailey and Garcia LLC",CA,,2010-02-10,Stephanie Rodriguez,84055304,NR,,unmatched
CP-003794,"Lynch, Johnson and Lawrence Corp",ES,,2020-12-09,Dr. Jeanette Carey,54336258,2A,ENT-005548,matched
CP-005723,Duncan-Hickman sa,IE,,2023-05-26,Jacob Roberts,71959938,2B,ENT-009033,matched
CP-008912,Hinton-Lane,NO,,2022-11-01,Joshua Myers,67988354,2A,ENT-001392,ambiguous
CP-008721,Carr Group,GB,,2020-11-30,Eric Glover,94966101,3B,ENT-005032,ambiguous
CP-007335,James,NL,,2018-09-28,Kimberly Stevens,42227912,1B,ENT-005585,ambiguous
CP-003813,Bennett-Velasquez hldgs,SG,,2021-11-10,Madison Ward,12664674,2A,ENT-000783,matched
CP-003289,"Barnett, Hall and Miller hldgs",IT,,2012-08-29,Chase Kennedy,1487364,3B,ENT-009064,matched
CP-009028,Haynes-Ramirez BV,NL,0SBW00H3LCSU8JX76B25,2012-09-27,Andrea Lopez,26956848,1B,,unmatched
CP-004492,Armstrong and Sons N.V.,BE,,2015-07-28,Joy Burch,95654029,1B,ENT-000770,matched
CP-008059,Munoz,HK,,2018-12-11,Megan Humphrey,33412055,1A,ENT-008362,ambiguous
CP-003514,"Davis, Stewart and Johnson",NO,ESM900AS541ZS86BCB15,2014-08-15,Jeffrey Hensley,39935907,1B,ENT-005625,matched
CP-001885,"Scott, Jennings and Rice plc",GB,CKB600JCS5F98SE16S92,2019-04-29,Michael Wade,96552255,3B,ENT-009086,matched
CP-003285,Adams-Sanders plc,GB,49Z700K8CH3Z3DE4EV92,2022-05-20,Mr. Connor Oneal,46511248,2B,ENT-000732,matched
CP-009717,Tyler-Mccoy Partners,ES,,2015-08-15,Melissa Simpson,32326758,2B,,unmatched
CP-003034,Williams-Hernandez grp.,US,,2010-09-08,Becky Dodson,59076566,2A,ENT-002434,matched
CP-007031,"Frederick, Porter",LU,,2015-04-07,Melissa Wilcox,12810963,1A,ENT-003459,ambiguous
CP-002636,Monroe-Bowen saS,FR,OZKL001FLXCU8AK9OM32,2021-07-11,Emma Bell,1106200,NR,ENT-008991,matched
CP-005017,Pierce-Bell Cap,US,,2013-06-02,Andrew Mcdaniel,44762601,3A,ENT-003875,matched
CP-002928,Roberts-Mccarty GRP,AT,IY6800GDU9V6QT21NI15,2018-04-19,Shannon Ortega,41135651,2A,ENT-005161,matched
CP-004164,"Smith, Gutierrez and Goodwin grp.",AT,26EF00R6U2XKK5F7A252,2017-09-13,Victoria Phillips,57977575,3A,ENT-003484,matched
CP-004533,Howard plc Capital,IE,,2020-04-24,David Hurst,75879164,2B,ENT-008399,matched
CP-002778,"Stewart, Robinson and",US,,2013-05-11,Stephanie Smith,47616344,1B,ENT-004684,matched
CP-004703,Ruiz and Sons N.V.,NL,O5PV00WCTINZ56BA4652,2020-06-22,Vincent Holt,31765975,2A,ENT-006586,matched
CP-006773,Miller and Sons nv,NL,4AVY00KR6J6AG281VF82,2017-05-11,Patrick Wang,33183621,NR,ENT-002005,matched
CP-003064,"Ryan, Holmes and",GB,TBW300BJHU7W3VXZIW39,2018-06-02,Andrea Jordan,46999985,2B,ENT-007202,matched
CP-001556,Stewart llc Holdings,DE,FS8400ZZ2EZMP9LVQP75,2011-01-01,Jennifer Mcdaniel,14670168,3B,ENT-007033,matched
